"user_id","game_name","language","age","has_older_device_model","payment_month","total_revenue","new_mrr","new_paid_users","churn_month","churned_revenue","churned_users","back_from_churn_mrr","back_from_churn_users","expansion_mrr","contraction_mrr"
"7GCGwypiXsxGxetp6/KmnA==",game 3,uk,31,false,2022-08-01,30.21,30.21,1,,0,0,0,0,0,0
BOcGlFXXESDUbttxDzQIQw==,game 3,uk,32,false,2022-08-01,88.29,88.29,1,,0,0,0,0,0,0
DcYWdg5xq9/5Yd7SaaVhZw==,game 3,uk,32,false,2022-08-01,29.49,29.49,1,,0,0,0,0,0,0
mEtO8F+CRPGmaJ8SHa7BbA==,game 3,uk,32,false,2022-08-01,26.70,26.70,1,,0,0,0,0,0,0
MRcEXu/KG95hsIyJM/816A==,game 3,uk,32,false,2022-08-01,26.13,0,0,,0,0,0,0,11.40,0
mXihLMwkG8RgO1jsFnJXnA==,game 3,uk,32,false,2022-08-01,12.75,12.75,1,,0,0,0,0,0,0
sQqTFx1o31w2foAIr2LKNw==,game 3,uk,32,false,2022-08-01,35.79,35.79,1,,0,0,0,0,0,0
dxXTsxsoGNYPn+1rVBAUww==,game 3,uk,33,false,2022-08-01,13.98,13.98,1,,0,0,0,0,0,0
tUlbh1G7KYRxmBaQk4RPIw==,game 3,uk,34,false,2022-08-01,12.18,12.18,1,,0,0,0,0,0,0
jKSOgyMP0Yzld1pVpvyYrg==,game 3,uk,36,false,2022-08-01,26.31,0,0,2022-09-01,26.31,1,26.31,1,0,0
VzxrkGURuahRUx/43mjAFQ==,game 3,uk,37,false,2022-08-01,39.48,0,0,2022-09-01,39.48,1,0,0,22.32,0
Veep00i4vvZbTAVD6GMoiA==,game 3,uk,38,false,2022-08-01,69.36,0,0,,0,0,0,0,38.10,0
+XPKfmhBmI2NdGQ96Iaysg==,game 3,uk,38,false,2022-08-01,18.48,0,0,,0,0,0,0,0,-12.66
ZmnZeh2zth0OyQaAzd6eTA==,game 3,uk,41,false,2022-08-01,13.74,13.74,1,2022-09-01,13.74,1,0,0,0,0
mTha7D/MRe45dQaUAEKV3g==,game 3,uk,42,false,2022-08-01,14.73,14.73,1,2022-09-01,14.73,1,0,0,0,0
JZddlB04roDQYT2zrRPBcA==,game 3,uk,44,false,2022-08-01,12.45,12.45,1,2022-09-01,12.45,1,0,0,0,0
aujnuJ9eBYK+yGF15TtUkw==,game 2,en,35,false,2022-09-01,33.57,33.57,1,,0,0,0,0,0,0
QZBiEFECZAgVl5IkN9/cFw==,game 3,en,16,false,2022-09-01,252.66,0,0,,0,0,0,0,47.61,0
ojVPXYZw2oeGtcmG7LcLGA==,game 3,en,20,false,2022-09-01,35.67,0,0,2022-10-01,35.67,1,0,0,0,-22.35
e/6IajqZ922YY1rh2ErMJQ==,game 3,en,25,false,2022-09-01,70.14,0,0,,0,0,0,0,0,-8.25
AuJNw7SH8b7lM4j46bNr8A==,game 3,en,28,false,2022-09-01,18.33,18.33,1,,0,0,0,0,0,0
gxZPbCoYIu8slavUm05KGA==,game 3,ru,14,false,2022-09-01,49.50,0,0,,0,0,0,0,29.70,0
"7BqUeLmbiug63XrWs2+ZQQ==",game 3,ru,15,false,2022-09-01,14.01,0,0,,0,0,0,0,0,-18.93
"7YaJfLI3RPGUEN2esrQxsQ==",game 3,ru,15,false,2022-09-01,35.28,35.28,1,2022-10-01,35.28,1,0,0,0,0
zmZPan/KZoyrIR2r/SvLdA==,game 3,ru,15,false,2022-09-01,25.08,0,0,,0,0,0,0,0,-49.23
"3iITAz/ADjFv3PDTgTjxSg==",game 3,ru,16,false,2022-09-01,18.72,0,0,2022-10-01,18.72,1,0,0,0,-78.36
b6lW5fOrJiJUE7dwhEp9VQ==,game 3,ru,17,false,2022-09-01,18.24,0,0,,0,0,0,0,0,-55.14
Uen3Ap0lnrgWVWJtFCSo7g==,game 3,ru,17,false,2022-09-01,20.19,0,0,,0,0,20.19,1,0,0
wDXJbTe2RLmAMKsPm5zZDg==,game 3,ru,17,false,2022-09-01,24.33,0,0,,0,0,0,0,0,-79.38
ZmjMhgyYl6o8iFq964FEWg==,game 3,ru,17,false,2022-09-01,67.65,0,0,,0,0,0,0,0,-14.19
"2KL9Q4TKLCcD4cngwhx6Dg==",game 3,ru,18,false,2022-09-01,14.04,14.04,1,,0,0,0,0,0,0
BJlqmsfEshc/QjsD7VgEjg==,game 3,ru,18,false,2022-09-01,21.51,0,0,2022-10-01,21.51,1,21.51,1,0,0
eCd4MBHIR4qUWapg05TFLQ==,game 3,ru,18,false,2022-09-01,22.92,0,0,,0,0,0,0,0,-17.22
GOl6BQXsy0zvbvIWIoKEQw==,game 3,ru,18,false,2022-09-01,18.27,0,0,,0,0,0,0,0,-57.96
hi1ErLiMLDP0HWvMqLKv6g==,game 3,ru,18,false,2022-09-01,79.56,0,0,,0,0,0,0,47.43,0
d7kiN4CYGndV2/L4yQeZ4g==,game 3,ru,19,false,2022-09-01,26.64,0,0,,0,0,0,0,0,-15.96
K/6KHxREKTlFZXRfBNVNuQ==,game 3,ru,19,false,2022-09-01,31.53,0,0,,0,0,31.53,1,0,0
qqYyR2vRI+7pgiuyTnVM+A==,game 3,ru,19,false,2022-09-01,50.91,0,0,2022-10-01,50.91,1,0,0,9.60,0
"4btLP2zvi8eBV0t08fdkKQ==",game 3,ru,20,false,2022-09-01,23.34,0,0,2022-10-01,23.34,1,0,0,0,-24.57
F03P4YcFbbtcWUlujjIQmQ==,game 3,ru,20,true,2022-09-01,79.08,0,0,,0,0,0,0,41.85,0
wjWDL/+l9D+LVt/9gNMH5Q==,game 3,ru,20,false,2022-09-01,43.53,0,0,,0,0,43.53,1,0,0
gPRMy8HkmaiyX+13OxuP/A==,game 3,ru,21,false,2022-09-01,53.52,0,0,,0,0,0,0,36.12,0
xnLJlU804PSS9tXKmm7gZQ==,game 3,ru,21,true,2022-09-01,32.70,0,0,,0,0,0,0,20.10,0
"75lEf3nSWLSf6GncqhR9gQ==",game 3,ru,22,false,2022-09-01,13.8,0,0,2022-10-01,13.8,1,13.8,1,0,0
"7SeM1pmnTTTXfhI+x3ldng==",game 3,ru,22,false,2022-09-01,22.71,0,0,,0,0,0,0,0,-32.85
QoHEss2e+b385deeX2p39Q==,game 3,ru,22,false,2022-09-01,59.07,0,0,,0,0,0,0,0,-12.36
"1BBMagZRq/39AV1l2rm4Iw==",game 3,ru,23,false,2022-09-01,34.8,0,0,,0,0,0,0,0,-54.24
B4b6v6eUHvAVOeAQk6EEiw==,game 3,ru,23,false,2022-09-01,44.67,0,0,,0,0,0,0,0,-20.13
DorDcyqBWMg5IEaflqn5Xw==,game 3,ru,23,false,2022-09-01,85.05,0,0,2022-10-01,85.05,1,0,0,26.13,0
T+RA0/fgzbUBLF89D4AEDA==,game 3,ru,23,false,2022-09-01,18.51,0,0,2022-10-01,18.51,1,18.51,1,0,0
"9IWUQ1iWPfYSSN2tWuVqMQ==",game 3,ru,24,false,2022-09-01,15.63,0,0,,0,0,0,0,0,-30.66
AN9at3LlvDamqXq8dvHD4w==,game 3,ru,24,false,2022-09-01,63.93,0,0,,0,0,0,0,20.70,0
CfgvA7ntuRJL/qdscwgMVw==,game 3,ru,24,false,2022-09-01,43.83,43.83,1,2022-10-01,43.83,1,0,0,0,0
Hamw6F2EZmJfI2glmE2NEg==,game 3,ru,24,true,2022-09-01,20.91,0,0,,0,0,0,0,0,-15.36
xt/PY4N2zkZQgtlZ9Cg82w==,game 3,ru,24,false,2022-09-01,44.04,0,0,2022-10-01,44.04,1,0,0,26.58,0
"1jx1AjqUwE9sbCyafQnUNQ==",game 3,ru,25,false,2022-09-01,13.71,0,0,,0,0,0,0,0,-7.47
SyWxmJ+Ha8K2C9UJt8blVA==,game 3,ru,25,false,2022-09-01,53.01,0,0,,0,0,53.01,1,0,0
V7J42heW8l19wiBJ8UpRyw==,game 3,ru,25,false,2022-09-01,54.24,0,0,,0,0,0,0,0,-19.17
VTaIkhD9hJKcnvA6Kw5p9g==,game 3,ru,25,false,2022-09-01,28.32,28.32,1,,0,0,0,0,0,0
ytNOQh7e6qNGQNC0T3RBxw==,game 3,ru,26,true,2022-09-01,90.09,0,0,,0,0,0,0,49.26,0
"5n2VR2SS79K3vJ0/V2A8RQ==",game 3,ru,27,false,2022-09-01,32.04,0,0,2022-10-01,32.04,1,0,0,0,-15.09
MjzYQ3OFStqCMS3HzrxA2g==,game 3,ru,27,false,2022-09-01,15.33,15.33,1,2022-10-01,15.33,1,0,0,0,0
FLqAK4qKiMkvlLBgGwbBnQ==,game 3,ru,31,false,2022-09-01,44.70,0,0,,0,0,0,0,0,-8.58
"7GE5h/3N3lcro3K9T3aujw==",game 3,ru,32,false,2022-09-01,90.87,0,0,,0,0,0,0,0,-13.83
I8yTxTfERu6jtLOfWB0dFQ==,game 3,ru,33,false,2022-09-01,43.29,43.29,1,2022-10-01,43.29,1,0,0,0,0
"06RPvlsFPCmM9ag+iSM/Ag==",game 3,ru,34,false,2022-09-01,48.72,0,0,,0,0,0,0,29.82,0
juwM8fLyplCQTgKTP8dJgQ==,game 3,ru,34,false,2022-09-01,49.89,0,0,,0,0,0,0,36.24,0
qmZRB16NnnCdNHWUcSyVDQ==,game 3,ru,37,false,2022-09-01,16.98,0,0,2022-10-01,16.98,1,0,0,0,-25.89
GEAVJz1gd3SThbDZR01fcA==,game 3,uk,14,false,2022-09-01,60.06,0,0,,0,0,60.06,1,0,0
MSxDpyVU8A+9Wgmnb8b1IQ==,game 3,uk,14,false,2022-09-01,27.54,0,0,,0,0,0,0,0,-40.89
DAMO0tILVRlXZhYONdvs0Q==,game 3,uk,15,false,2022-09-01,54.15,0,0,,0,0,0,0,5.94,0
Ej00UDBb0OBlQliAnSIp+g==,game 3,uk,15,false,2022-09-01,42.54,42.54,1,2022-10-01,42.54,1,0,0,0,0
HxWcXHURvvtOJkrXAcDxQg==,game 3,uk,15,false,2022-09-01,42.72,0,0,,0,0,0,0,0,-28.92
q8UcdT1sZCl07AqhDVz5ZA==,game 3,uk,15,false,2022-09-01,61.98,0,0,,0,0,0,0,0,-53.16
Y/nf8iBu/UCaNAuIRRjVwA==,game 3,uk,15,false,2022-09-01,20.16,0,0,,0,0,0,0,0,-14.70
"3KHhqZr7/1n2+bTP13WuXA==",game 3,uk,16,false,2022-09-01,48.27,0,0,,0,0,0,0,28.08,0
"7zai/c69uF/NhB95HgKuYw==",game 3,uk,16,false,2022-09-01,48.48,0,0,,0,0,0,0,0,-26.67
crKNTIblJ0113SKEtSJQHw==,game 3,uk,16,false,2022-09-01,51.57,0,0,,0,0,0,0,11.10,0
dpfu6t8G4blqMn55KM8bSg==,game 3,uk,16,false,2022-09-01,61.56,0,0,,0,0,0,0,0,-30.57
FbbhrtuL39vfmatF2ObVfA==,game 3,uk,16,false,2022-09-01,42.60,42.60,1,,0,0,0,0,0,0
fuL+cD0zV6Gn4ypTYmXUgw==,game 3,uk,16,false,2022-09-01,96.66,0,0,,0,0,0,0,39.06,0
lx3SsUV7NOrv93tCexVp5A==,game 3,uk,16,false,2022-09-01,23.85,0,0,,0,0,0,0,6.63,0
SwiAKdzn0b+A4XegM5x0Hw==,game 3,uk,16,false,2022-09-01,42.27,0,0,,0,0,0,0,30.18,0
UNcp1RmIObUiGNqLDHjNVw==,game 3,uk,16,false,2022-09-01,69.84,0,0,,0,0,0,0,31.65,0
W6fRYNhsTNHQkvkoFEUaVQ==,game 3,uk,16,false,2022-09-01,43.5,0,0,,0,0,43.5,1,0,0
yFNWN0sYyxkSJ+yLRq1WqA==,game 3,uk,16,false,2022-09-01,114.27,114.27,1,,0,0,0,0,0,0
"7ew71UmoMb73L41PM/YL/w==",game 3,uk,17,false,2022-09-01,45.15,0,0,,0,0,0,0,4.41,0
PydH3c1l9bUvwz7hsiaBOg==,game 3,uk,17,false,2022-09-01,55.17,0,0,2022-10-01,55.17,1,0,0,22.62,0
UFVjte0RzYKTngAiVvjqPQ==,game 3,uk,17,false,2022-09-01,19.41,0,0,,0,0,0,0,6.27,0
"4EiWC2ewiX2A7i9NuBAefQ==",game 3,uk,18,true,2022-09-01,18.69,18.69,1,,0,0,0,0,0,0
ABuPH1LovAomZwU+2iw0Lw==,game 3,uk,18,false,2022-09-01,19.56,0,0,2022-10-01,19.56,1,0,0,0,-31.44
Bcs3CbYx2EpbL9otxlEUmg==,game 3,uk,18,true,2022-09-01,76.02,0,0,,0,0,0,0,2.64,0
c5qsNfxhW80Ws3aBXDa1nA==,game 3,uk,18,false,2022-09-01,71.82,0,0,,0,0,0,0,56.04,0
ICBVvRc9TR+qF7IoBfEWsQ==,game 3,uk,18,true,2022-09-01,41.91,0,0,,0,0,0,0,0,-2.46
iFFApiXZ2wPdS666BLpKZw==,game 3,uk,18,false,2022-09-01,53.94,0,0,,0,0,0,0,35.52,0
RiIlY436bXNX8MIW9vUaAQ==,game 3,uk,18,true,2022-09-01,79.08,0,0,,0,0,0,0,53.79,0
rw8yxS9+t5PvgINa7EhMvQ==,game 3,uk,18,true,2022-09-01,103.62,0,0,2022-10-01,103.62,1,0,0,61.11,0
V1hFT6jms7MK4yi6EFdt6A==,game 3,uk,18,true,2022-09-01,32.10,32.10,1,,0,0,0,0,0,0
v9uJC6CIm0KR00+LpWQUBg==,game 3,uk,18,false,2022-09-01,18.21,0,0,,0,0,18.21,1,0,0
Vn7Z6/B2x4f/w8R6xVfw5w==,game 3,uk,18,false,2022-09-01,72.54,0,0,,0,0,0,0,0,-0.66
WHwqHTWZHdOrSBFh/vackQ==,game 3,uk,18,false,2022-09-01,13.2,13.2,1,,0,0,0,0,0,0
"6We7zBO7mVbNxGEl/xPKVg==",game 3,uk,19,false,2022-09-01,41.55,0,0,,0,0,0,0,19.68,0
"8ncYOMYXeKDelzX40EnuLA==",game 3,uk,19,false,2022-09-01,35.61,0,0,2022-10-01,35.61,1,0,0,0,-123.15
D9Bdgp+w/syZMU61LudzFQ==,game 3,uk,19,false,2022-09-01,21.06,0,0,2022-10-01,21.06,1,0,0,4.65,0
eLWkkjmSeHVGjb9tp+CJpQ==,game 3,uk,19,false,2022-09-01,31.29,0,0,2022-10-01,31.29,1,0,0,0,-30.66
FfphIhReAA2romBynjqxqw==,game 3,uk,19,false,2022-09-01,70.80,70.80,1,2022-10-01,70.80,1,0,0,0,0
fvYhEtD56gROaXqCi9/z/Q==,game 3,uk,19,false,2022-09-01,52.32,0,0,,0,0,0,0,0,-80.73
HWpnvfSvYzUsQCcCKhetIg==,game 3,uk,19,false,2022-09-01,36.90,0,0,,0,0,0,0,0,-65.58
IdKyooyTjAbvCA7p+ujKCw==,game 3,uk,19,false,2022-09-01,41.61,0,0,2022-10-01,41.61,1,0,0,0,-12.63
ymEApWLjh3I9oLJnWIBHFA==,game 3,uk,19,false,2022-09-01,33.27,33.27,1,,0,0,0,0,0,0
"1tIsLi6U0zW1RIuaViNanA==",game 3,uk,20,false,2022-09-01,33.36,33.36,1,,0,0,0,0,0,0
"4b7l8C489HEJirtoe7xtFg==",game 3,uk,20,true,2022-09-01,18.24,0,0,2022-10-01,18.24,1,0,0,1.68,0
"787jk0VnxM8/sv/0TkvO6A==",game 3,uk,20,false,2022-09-01,50.61,0,0,,0,0,0,0,0,-25.68
cOCixiBbcAHemYgbNdoTcw==,game 3,uk,20,false,2022-09-01,42.81,0,0,,0,0,42.81,1,0,0
cv6g2/jSkR+FwO58WY85DQ==,game 3,uk,20,false,2022-09-01,30.72,0,0,2022-10-01,30.72,1,0,0,0,-24.75
gT0iqDKuIXNm4ceMd9eZ1A==,game 3,uk,20,false,2022-09-01,49.95,0,0,,0,0,0,0,0,-7.83
HJccOn6v5KHqBa8wRu42oQ==,game 3,uk,20,false,2022-09-01,28.14,0,0,2022-10-01,28.14,1,28.14,1,0,0
jVhb69DTRT5TSWYEiUrlbg==,game 3,uk,20,false,2022-09-01,42.39,0,0,,0,0,0,0,18.30,0
lJW2nxFOiXDfsmSrwGsFQw==,game 3,uk,20,false,2022-09-01,66.33,0,0,,0,0,0,0,0,-2.85
MAkig8NeMsTs73r6K0uDpA==,game 3,uk,20,false,2022-09-01,14.55,14.55,1,,0,0,0,0,0,0
qEF/fPDQLJPXIx6RiSIP1A==,game 3,uk,20,false,2022-09-01,77.04,0,0,,0,0,0,0,28.53,0
va4krMfpHwzELV/AUI7WHQ==,game 3,uk,20,false,2022-09-01,44.25,0,0,,0,0,0,0,23.13,0
wA+Rd++M6EKUppqQeb+pTw==,game 3,uk,20,false,2022-09-01,12.15,0,0,,0,0,0,0,0,-3.45
xSi5UajdkNHXppWOTm6g8w==,game 3,uk,20,false,2022-09-01,67.56,0,0,,0,0,0,0,0,-24.00
"3Whh6FLR1MSfsuHKVdCEYQ==",game 3,uk,21,true,2022-09-01,19.74,0,0,2022-10-01,19.74,1,0,0,2.58,0
"7vnYIRqjBNlAyBbtPg02tQ==",game 3,uk,21,false,2022-09-01,73.29,0,0,,0,0,0,0,0,-8.79
Dbff3x5cRk6/tUY3WQdzFQ==,game 3,uk,21,false,2022-09-01,64.08,0,0,2022-10-01,64.08,1,0,0,17.37,0
er3/fOrRpmyqiRaC0CaFcg==,game 3,uk,21,false,2022-09-01,57.27,0,0,2022-10-01,57.27,1,0,0,0,-8.25
f9cWBjiN4c8lXAkBhdqK6Q==,game 3,uk,21,false,2022-09-01,23.13,23.13,1,,0,0,0,0,0,0
Fqu+/F0rn1G4YP3f3yHA1Q==,game 3,uk,21,false,2022-09-01,29.34,0,0,,0,0,29.34,1,0,0
ORSvkhCut21rsk0cVtJfJA==,game 3,uk,21,false,2022-09-01,146.25,146.25,1,,0,0,0,0,0,0
RoTHCVmIeMQXudXxn3ykNw==,game 3,uk,21,false,2022-09-01,35.55,0,0,,0,0,0,0,0,-8.07
"1KzlDBp5hORL7Y5PBaB+0g==",game 3,uk,22,false,2022-09-01,58.20,58.20,1,,0,0,0,0,0,0
Np8MbaAllrt9d2F+g1ZvJQ==,game 3,uk,22,false,2022-09-01,121.02,121.02,1,,0,0,0,0,0,0
OAAGTJfPU2ECPJT1KYm2ZQ==,game 3,uk,22,false,2022-09-01,22.14,22.14,1,,0,0,0,0,0,0
pLOCMIX+imLIzoDehgdOPA==,game 3,uk,22,false,2022-09-01,109.89,0,0,,0,0,0,0,0,-19.86
xVwGwMaEG1yZydv5VIfEQA==,game 3,uk,22,false,2022-09-01,62.97,0,0,,0,0,0,0,45.03,0
"2Tm77AxZ7h7oCNKgCgMpnQ==",game 3,uk,23,false,2022-09-01,12.12,0,0,,0,0,12.12,1,0,0
An7gG7hfETivAjfokQv3Ww==,game 3,uk,23,false,2022-09-01,47.52,0,0,,0,0,0,0,0,-43.47
bZDMuXKM3RFajmZa/yIpsw==,game 3,uk,23,false,2022-09-01,14.55,14.55,1,,0,0,0,0,0,0
geIiJ1L04w2qAE0qzQUb2g==,game 3,uk,23,false,2022-09-01,22.92,0,0,,0,0,0,0,0,-7.26
LO9NuZYI6zP2HXEBAS4wpw==,game 3,uk,23,false,2022-09-01,15.78,15.78,1,,0,0,0,0,0,0
WMcncRFNp4e91e/Y3CwEvQ==,game 3,uk,23,false,2022-09-01,57.06,0,0,,0,0,0,0,15.90,0
Wua5DlzLb2yNeSrcG9Xi3g==,game 3,uk,23,false,2022-09-01,17.67,0,0,,0,0,17.67,1,0,0
"72brUr/DKItStlTen5pHYg==",game 3,uk,24,false,2022-09-01,18.3,0,0,,0,0,0,0,0,-12.33
A1qVjssGQ+ZUWZu3Z5DzTA==,game 3,uk,24,false,2022-09-01,19.56,0,0,,0,0,0,0,4.35,0
eoqO46DzxSrKA2rredUNyQ==,game 3,uk,24,false,2022-09-01,13.89,0,0,,0,0,0,0,0,-29.82
ildaqkizLaFesmkjCvlzmQ==,game 3,uk,24,false,2022-09-01,50.19,0,0,2022-10-01,50.19,1,0,0,0,-8.04
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,uk,24,false,2022-09-01,17.16,0,0,,0,0,0,0,1.83,0
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,uk,24,false,2022-09-01,220.08,0,0,,0,0,0,0,0,-104.07
zSepnWFgLH0tQb1s4mxKZQ==,game 3,uk,24,false,2022-09-01,39.87,0,0,,0,0,0,0,3.69,0
"0afix9qVNfU3GJY1n0QGkw==",game 3,uk,25,false,2022-09-01,32.28,32.28,1,,0,0,0,0,0,0
"3Xuq0acIoGEgw19qflIoog==",game 3,uk,25,false,2022-09-01,34.32,0,0,,0,0,0,0,14.46,0
BLnx9pj0y+SVkckLR/01qw==,game 3,uk,25,false,2022-09-01,41.55,41.55,1,,0,0,0,0,0,0
dVTYjVpXbOM/sOgCq4CV0g==,game 3,uk,25,false,2022-09-01,127.20,0,0,,0,0,0,0,85.89,0
EPRgsEIjWdzmRbzsHZ48zg==,game 3,uk,25,false,2022-09-01,62.16,62.16,1,,0,0,0,0,0,0
G073LR6lQoatStpZMzNVOQ==,game 3,uk,25,false,2022-09-01,35.10,35.10,1,,0,0,0,0,0,0
G+PCL1Jo+k4D3zpLGa3+aQ==,game 3,uk,25,true,2022-09-01,18.12,18.12,1,,0,0,0,0,0,0
nNZDz4XCOjUv0OfYF+AAGg==,game 3,uk,25,false,2022-09-01,40.38,40.38,1,2022-10-01,40.38,1,0,0,0,0
orbgZNBGuhZZx63HTAbyIw==,game 3,uk,25,false,2022-09-01,54.45,0,0,,0,0,0,0,0,-87.03
VAduzk1Og0uicXfMLD3VbQ==,game 3,uk,25,false,2022-09-01,122.01,0,0,,0,0,0,0,79.29,0
ZgTMXDOYCQOiAw4VI8H7AA==,game 3,uk,25,false,2022-09-01,79.17,0,0,2022-10-01,79.17,1,0,0,0,-11.46
Wi8qtp9drPDZD0laCPi2Ng==,game 3,uk,26,false,2022-09-01,26.64,0,0,2022-10-01,26.64,1,26.64,1,0,0
WSQTlRZJRg4Rb+rqe56nJg==,game 3,uk,26,false,2022-09-01,30.51,0,0,,0,0,0,0,4.20,0
G9053rs6jbKItKUhrUdLew==,game 3,uk,27,false,2022-09-01,64.95,0,0,2022-10-01,64.95,1,0,0,23.01,0
bBOj8UKjraXzMIPrGBdCrQ==,game 3,uk,28,false,2022-09-01,29.07,0,0,,0,0,0,0,1.47,0
iFnn4bfYgNs8OS5MCcLjeA==,game 3,uk,28,false,2022-09-01,27.93,0,0,,0,0,27.93,1,0,0
RQBsCvxlogTNUidSygqgcQ==,game 3,uk,28,false,2022-09-01,45.39,0,0,2022-10-01,45.39,1,0,0,0,-10.53
Yh9mYycPmc8CH9Rbjhu3ZQ==,game 3,uk,28,false,2022-09-01,45.12,0,0,2022-10-01,45.12,1,0,0,14.73,0
"7luG+f1d+Ri4AjeMbFR1Xw==",game 3,uk,29,false,2022-09-01,15.06,0,0,2022-10-01,15.06,1,15.06,1,0,0
BDvlXttM/hbupcLic+5ZWg==,game 3,uk,29,false,2022-09-01,41.55,0,0,,0,0,0,0,27.96,0
dSGXNzIxO3joRVr1Eem+WQ==,game 3,uk,29,false,2022-09-01,15.72,15.72,1,,0,0,0,0,0,0
BE42Fj9cBAbbch80IpA8Dw==,game 3,uk,30,false,2022-09-01,15.57,15.57,1,,0,0,0,0,0,0
H2Tik+BqoLgAQX4uSw/8vA==,game 3,uk,30,false,2022-09-01,26.73,0,0,2022-10-01,26.73,1,26.73,1,0,0
jQW6YmVUlZdePPY7F9NgMg==,game 3,uk,30,false,2022-09-01,12.12,12.12,1,,0,0,0,0,0,0
+osJakLn8jv4bzFmPieelw==,game 3,uk,30,false,2022-09-01,43.92,0,0,,0,0,0,0,30.63,0
RsmjZqhi61Kd7U5ihaXhDw==,game 3,uk,30,false,2022-09-01,20.07,0,0,2022-10-01,20.07,1,20.07,1,0,0
Z7/6qvk8WKH3uR6IMYlCxw==,game 3,uk,30,false,2022-09-01,29.67,0,0,2022-10-01,29.67,1,29.67,1,0,0
"0A5RkQrm+GBgG7KSFk/xhw==",game 3,uk,31,false,2022-09-01,35.49,0,0,,0,0,0,0,0,-5.34
"7GCGwypiXsxGxetp6/KmnA==",game 3,uk,31,false,2022-09-01,63.30,0,0,2022-10-01,63.30,1,0,0,33.09,0
BOcGlFXXESDUbttxDzQIQw==,game 3,uk,32,false,2022-09-01,99.45,0,0,,0,0,0,0,11.16,0
DcYWdg5xq9/5Yd7SaaVhZw==,game 3,uk,32,false,2022-09-01,13.14,0,0,2022-10-01,13.14,1,0,0,0,-16.35
mEtO8F+CRPGmaJ8SHa7BbA==,game 3,uk,32,false,2022-09-01,27.12,0,0,,0,0,0,0,0.42,0
MRcEXu/KG95hsIyJM/816A==,game 3,uk,32,false,2022-09-01,14.67,0,0,,0,0,0,0,0,-11.46
mXihLMwkG8RgO1jsFnJXnA==,game 3,uk,32,false,2022-09-01,26.31,0,0,2022-10-01,26.31,1,0,0,13.56,0
sQqTFx1o31w2foAIr2LKNw==,game 3,uk,32,false,2022-09-01,49.74,0,0,,0,0,0,0,13.95,0
dxXTsxsoGNYPn+1rVBAUww==,game 3,uk,33,false,2022-09-01,16.05,0,0,,0,0,0,0,2.07,0
XqdSNtx2TLDI6FMex45KTw==,game 3,uk,33,false,2022-09-01,18.54,18.54,1,,0,0,0,0,0,0
yZ1P1v1eYIbyD5wRy0chGw==,game 3,uk,33,false,2022-09-01,14.91,14.91,1,,0,0,0,0,0,0
PzG6g7FMYUPp0RMvXhfesQ==,game 3,uk,34,false,2022-09-01,36.45,36.45,1,,0,0,0,0,0,0
tUlbh1G7KYRxmBaQk4RPIw==,game 3,uk,34,false,2022-09-01,35.43,0,0,2022-10-01,35.43,1,0,0,23.25,0
Veep00i4vvZbTAVD6GMoiA==,game 3,uk,38,false,2022-09-01,49.53,0,0,,0,0,0,0,0,-19.83
+XPKfmhBmI2NdGQ96Iaysg==,game 3,uk,38,false,2022-09-01,21.87,0,0,,0,0,0,0,3.39,0
FgwYf9VO+gnaxZ7EXY0CkQ==,game 3,uk,39,false,2022-09-01,14.88,14.88,1,2022-10-01,14.88,1,0,0,0,0
RwtKwrRSrVpyAMRaDyhr8g==,game 3,uk,44,false,2022-09-01,15.21,0,0,,0,0,15.21,1,0,0
KFO5m0KyIyGE1D5YZHC8Wg==,game 1,uk,21,true,2022-10-01,25.71,25.71,1,2022-11-01,25.71,1,0,0,0,0
aujnuJ9eBYK+yGF15TtUkw==,game 2,en,35,false,2022-10-01,12.69,0,0,2022-11-01,12.69,1,0,0,0,-20.88
cf1ykPUohKTUjtI6cAMhVw==,game 2,ru,21,true,2022-10-01,12.24,12.24,1,2022-11-01,12.24,1,0,0,0,0
+uszcWROLhovU7doCmFOiQ==,game 2,uk,18,false,2022-10-01,36.57,0,0,2022-11-01,36.57,1,36.57,1,0,0
sthXYk64G/Zkc+7xA3xUbw==,game 2,uk,21,false,2022-10-01,47.46,47.46,1,2022-11-01,47.46,1,0,0,0,0
QZBiEFECZAgVl5IkN9/cFw==,game 3,en,16,false,2022-10-01,130.92,0,0,2022-11-01,130.92,1,0,0,0,-121.74
e/6IajqZ922YY1rh2ErMJQ==,game 3,en,25,false,2022-10-01,49.08,0,0,,0,0,0,0,0,-21.06
AuJNw7SH8b7lM4j46bNr8A==,game 3,en,28,false,2022-10-01,25.77,0,0,,0,0,0,0,7.44,0
gxZPbCoYIu8slavUm05KGA==,game 3,ru,14,false,2022-10-01,14.91,0,0,,0,0,0,0,0,-34.59
"7BqUeLmbiug63XrWs2+ZQQ==",game 3,ru,15,false,2022-10-01,127.08,0,0,,0,0,0,0,113.07,0
zmZPan/KZoyrIR2r/SvLdA==,game 3,ru,15,false,2022-10-01,56.58,0,0,,0,0,0,0,31.50,0
+Awa0l8QDZ6iKBSRiA6dRQ==,game 3,ru,16,false,2022-10-01,69.90,69.90,1,,0,0,0,0,0,0
